model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,17,悲伤; 忧郁; 悲伤,平常; 中性; 平常; 一般,0.7613056898117065,0.6666666666666666,0.7622411727905274
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,18,忧郁; 忧郁; 难过,平常; 中性; 中性; 平常,0.8123074173927307,1.0,0.7327464759349823
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,19,忧郁; 忧郁; 悲伤,一般; 中性; 一般; 中性,0.7278150320053101,0.8181818181818182,0.7512200713157654
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,20,忧郁; 难过; 难过,平常; 中性; 平常; 中性,0.8118905425071716,1.0,0.7344522774219513
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,21,悲伤; 忧郁; 忧郁,中性; 一般; 平常; 一般,0.7975912690162659,0.8181818181818182,0.7577048480510712
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,22,悲伤; 悲伤; 忧郁,一般; 平常; 平常; 普通,0.719914972782135,0.6666666666666666,0.7624726176261902
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,23,忧郁; 难过; 难过,一般; 一般; 一般; 普通,0.6872979998588562,0.8181818181818182,0.7486102044582367
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,24,忧郁; 悲伤; 忧郁,普通; 一般; 中性; 一般,0.75755774974823,0.8181818181818182,0.7581935048103332
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,25,忧郁; 悲伤; 难过,平常; 普通; 一般; 平常,0.8678158521652222,0.8181818181818182,0.7746520519256592
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,26,悲伤; 忧郁; 难过,平常; 普通; 中性; 中性,0.9126723408699036,1.0,0.7694798946380615
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,27,悲伤; 悲伤; 悲伤,平常; 普通; 普通; 平常,0.4964806139469147,0.6666666666666666,0.7250226557254791
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,28,悲伤; 悲伤; 忧郁,普通; 一般; 平常; 一般,0.7204194664955139,0.8181818181818182,0.76747567653656
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,29,难过; 悲伤; 忧郁,平常; 普通; 普通; 一般,0.8820430040359497,1.0,0.7775725185871124
bielik_1_5b_v3,zh,object,sadness,centroid_words,neutral_centroid,30,难过; 难过; 难过,中性; 中性; 平常; 平常,0.7362720370292664,0.8181818181818182,0.7094629883766175
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,1,感到忧郁; 感到难过; 感到忧郁,普通; 普通; 普通; 中性,0.8262478709220886,0.5384615384615384,0.6827552437782287
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,2,感到难过; 感到忧郁; 感到悲伤,中性; 中性; 平常; 一般,0.9547717571258545,1.0,0.6975319385528564
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,3,感到悲伤; 感到忧郁; 感到难过,一般; 普通; 一般; 普通,0.9046487212181091,0.6666666666666666,0.6894052147865295
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,4,感到忧郁; 感到难过; 感到忧郁,一般; 普通; 中性; 平常,0.9770246148109436,1.0,0.6936232328414917
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,5,感到难过; 感到悲伤; 感到忧郁,平常; 中性; 普通; 一般,0.9999999403953552,1.0,0.7011471092700958
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,6,感到忧郁; 感到悲伤; 感到难过,平常; 平常; 一般; 平常,0.8251770734786987,0.6666666666666666,0.701078224182129
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,7,感到悲伤; 感到忧郁; 感到忧郁,一般; 普通; 中性; 一般,0.9191850423812866,0.6666666666666666,0.6886641681194305
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,8,感到忧郁; 感到难过; 感到难过,中性; 中性; 中性; 中性,0.789584755897522,0.8181818181818182,0.6718801736831665
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,9,感到难过; 感到难过; 感到悲伤,普通; 普通; 一般; 普通,0.8394511342048645,0.6666666666666666,0.6772520303726196
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,10,感到悲伤; 感到难过; 感到难过,一般; 平常; 普通; 一般,0.9330910444259644,0.6666666666666666,0.6851239144802094
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,11,感到悲伤; 感到难过; 感到难过,一般; 中性; 一般; 中性,0.8888847827911377,0.8181818181818182,0.675652676820755
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,12,感到忧郁; 感到忧郁; 感到悲伤,普通; 普通; 平常; 一般,0.9217041730880737,0.8181818181818182,0.6954146802425385
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,13,感到难过; 感到难过; 感到难过,普通; 普通; 中性; 一般,0.8702872395515442,0.6666666666666666,0.6588452637195588
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,14,感到忧郁; 感到难过; 感到忧郁,中性; 中性; 中性; 普通,0.8515285849571228,0.8181818181818182,0.6807513892650604
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,15,感到难过; 感到忧郁; 感到悲伤,中性; 平常; 平常; 中性,0.9000721573829651,0.8181818181818182,0.7028544306755066
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,16,感到悲伤; 感到难过; 感到忧郁,平常; 平常; 平常; 一般,0.8251770734786987,0.6666666666666666,0.7010782182216644
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,17,感到忧郁; 感到悲伤; 感到难过,普通; 一般; 一般; 中性,0.9402399063110352,0.6666666666666666,0.6903442442417145
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,18,感到悲伤; 感到悲伤; 感到悲伤,平常; 普通; 中性; 平常,0.8502321243286133,0.8181818181818182,0.68786700963974
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,19,感到悲伤; 感到悲伤; 感到忧郁,中性; 平常; 中性; 普通,0.9282370209693909,0.8181818181818182,0.6982167661190033
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,20,感到忧郁; 感到忧郁; 感到悲伤,普通; 平常; 平常; 一般,0.9069771766662598,0.8181818181818182,0.6992402493953704
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,21,感到忧郁; 感到忧郁; 感到悲伤,中性; 平常; 中性; 平常,0.8775646090507507,1.0,0.699560546875
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,22,感到难过; 感到难过; 感到忧郁,一般; 中性; 平常; 普通,0.971124529838562,0.8181818181818182,0.6875832200050354
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,23,感到难过; 感到难过; 感到忧郁,中性; 普通; 平常; 平常,0.9061435461044312,0.8181818181818182,0.6925749063491822
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,24,感到难过; 感到难过; 感到悲伤,普通; 普通; 一般; 一般,0.8873500227928162,0.6666666666666666,0.6774693429470062
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,25,感到忧郁; 感到悲伤; 感到忧郁,中性; 平常; 中性; 普通,0.9274945855140686,1.0,0.697460001707077
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,26,感到难过; 感到忧郁; 感到难过,平常; 中性; 平常; 中性,0.8781100511550903,0.8181818181818182,0.6902276337146759
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,27,感到难过; 感到悲伤; 感到忧郁,普通; 中性; 平常; 中性,0.9507325887680054,1.0,0.6996006727218628
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,28,感到难过; 感到难过; 感到难过,平常; 中性; 一般; 一般,0.8901975750923157,0.8181818181818182,0.6636305332183838
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,29,感到忧郁; 感到难过; 感到悲伤,中性; 一般; 一般; 一般,0.8676077723503113,0.5384615384615384,0.6863053143024445
bielik_1_5b_v3,zh,object,sadness,centroid_phrases,neutral_centroid,30,感到难过; 感到忧郁; 感到悲伤,平常; 平常; 普通; 平常,0.8062299489974976,0.8181818181818182,0.7016436815261841
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,1,厌恶,一般; 中性; 普通; 普通,0.9229868650436401,0.8181818181818182,0.7233617067337036
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,2,厌恶,平常; 一般; 一般; 一般,0.8423781991004944,0.8181818181818182,0.7181946933269501
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,3,厌恶,普通; 普通; 一般; 中性,0.9229867458343506,0.8181818181818182,0.7233618080615998
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,4,厌恶,普通; 平常; 平常; 一般,0.9132957458496094,0.8181818181818182,0.7356445491313934
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,5,厌恶,平常; 平常; 中性; 平常,0.7723503708839417,0.8181818181818182,0.7368070483207703
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,6,厌恶,普通; 普通; 中性; 一般,0.9229867458343506,0.8181818181818182,0.7233617901802063
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,7,厌恶,普通; 一般; 中性; 一般,0.925300121307373,0.6666666666666666,0.7206297039985656
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,8,厌恶,平常; 平常; 中性; 普通,0.9046851992607117,0.8181818181818182,0.7405629217624664
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,9,厌恶,普通; 普通; 中性; 平常,0.918212890625,0.8181818181818182,0.7341089606285095
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,10,厌恶,普通; 中性; 平常; 平常,0.9046851992607117,0.8181818181818182,0.740562915802002
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,11,厌恶,平常; 中性; 普通; 一般,0.9999998807907104,1.0,0.736249715089798
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,12,厌恶,平常; 中性; 中性; 中性,0.854032039642334,0.8181818181818182,0.7334608435630798
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,13,厌恶,中性; 中性; 普通; 普通,0.8678493499755859,0.8181818181818182,0.7258683443069458
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,14,厌恶,中性; 平常; 中性; 普通,0.935148298740387,0.8181818181818182,0.7375862836837769
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,15,厌恶,中性; 一般; 中性; 普通,0.9280492663383484,0.8181818181818182,0.7260955929756164
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,16,厌恶,中性; 一般; 普通; 中性,0.9280493259429932,0.8181818181818182,0.7260955750942231
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,17,厌恶,平常; 普通; 平常; 平常,0.755088210105896,0.8181818181818182,0.7335917115211487
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,18,厌恶,中性; 平常; 一般; 平常,0.917058527469635,0.8181818181818182,0.7378422617912292
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,19,厌恶,平常; 一般; 普通; 普通,0.932668924331665,0.8181818181818182,0.7289991080760956
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,20,厌恶,中性; 一般; 普通; 普通,0.9229868650436401,0.8181818181818182,0.7233617067337036
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,21,厌恶,普通; 平常; 一般; 中性,1.0,1.0,0.736249715089798
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,22,厌恶,一般; 普通; 中性; 平常,1.0,1.0,0.736249715089798
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,23,厌恶,平常; 平常; 一般; 一般,0.8660959601402283,0.8181818181818182,0.7282450675964356
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,24,厌恶,普通; 一般; 一般; 普通,0.8836835622787476,0.6666666666666666,0.7161211252212525
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,25,厌恶,平常; 普通; 中性; 一般,1.0,1.0,0.7362497210502624
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,26,厌恶,普通; 中性; 一般; 普通,0.9229867458343506,0.8181818181818182,0.7233617901802063
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,27,厌恶,一般; 一般; 平常; 平常,0.8660959601402283,0.8181818181818182,0.7282450735569
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,28,厌恶,普通; 一般; 一般; 平常,0.9390049576759338,0.8181818181818182,0.7262831687927246
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,29,厌恶,一般; 中性; 中性; 中性,0.8510589003562927,1.0,0.7232376337051392
bielik_1_5b_v3,zh,object,disgust,single_word,neutral_centroid,30,厌恶,普通; 平常; 中性; 平常,0.9046851992607117,0.8181818181818182,0.7405629217624664
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,1,感到厌恶,普通; 平常; 平常; 一般,0.9497793912887573,0.8181818181818182,0.6609317421913147
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,2,感到厌恶,普通; 中性; 平常; 平常,0.9444151520729065,0.6666666666666666,0.6678014636039734
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,3,感到厌恶,平常; 中性; 平常; 中性,0.9191415905952454,0.6666666666666666,0.6695820450782776
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,4,感到厌恶,一般; 平常; 中性; 一般,0.9597593545913696,1.0,0.6526646316051483
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,5,感到厌恶,普通; 平常; 普通; 普通,0.877522885799408,0.6666666666666666,0.6541429340839386
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,6,感到厌恶,一般; 一般; 中性; 中性,0.9247345924377441,0.6666666666666666,0.6492454826831817
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,7,感到厌恶,普通; 一般; 中性; 一般,0.9558776617050171,0.6666666666666666,0.647131884098053
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,8,感到厌恶,一般; 中性; 平常; 中性,0.9640637040138245,0.8181818181818182,0.6582386255264282
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,9,感到厌恶,一般; 一般; 中性; 平常,0.9597594738006592,1.0,0.6526646316051483
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,10,感到厌恶,中性; 普通; 平常; 一般,1.0,1.0,0.6577810406684875
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,11,感到厌恶,一般; 平常; 一般; 一般,0.9038112759590149,0.6666666666666666,0.6480022966861725
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,12,感到厌恶,普通; 中性; 平常; 普通,0.9523719549179077,0.8181818181818182,0.659519612789154
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,13,感到厌恶,一般; 一般; 中性; 普通,0.9558776617050171,0.6666666666666666,0.647131884098053
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,14,感到厌恶,中性; 中性; 中性; 中性,0.8397390842437744,0.8181818181818182,0.6573659360408783
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,15,感到厌恶,一般; 普通; 一般; 中性,0.9558776617050171,0.6666666666666666,0.6471318781375885
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,16,感到厌恶,中性; 中性; 平常; 普通,0.9617710709571838,0.8181818181818182,0.6627124905586242
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,17,感到厌恶,一般; 平常; 中性; 一般,0.9597593545913696,1.0,0.6526646316051483
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,18,感到厌恶,普通; 普通; 平常; 中性,0.9523720145225525,0.8181818181818182,0.6595195889472961
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,19,感到厌恶,平常; 一般; 平常; 一般,0.9197153449058533,0.8181818181818182,0.6566260695457459
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,20,感到厌恶,一般; 中性; 中性; 普通,0.9562994241714478,0.8181818181818182,0.6515440583229065
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,21,感到厌恶,中性; 中性; 中性; 平常,0.9066565036773682,0.8181818181818182,0.6629790961742401
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,22,感到厌恶,平常; 中性; 平常; 平常,0.854525089263916,0.6666666666666666,0.6719727873802185
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,23,感到厌恶,中性; 中性; 普通; 普通,0.9174791574478149,0.8181818181818182,0.6537085235118866
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,24,感到厌恶,普通; 平常; 中性; 一般,1.0,1.0,0.6577810287475586
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,25,感到厌恶,普通; 中性; 一般; 普通,0.9541414380073547,0.6666666666666666,0.6494320929050446
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,26,感到厌恶,中性; 中性; 中性; 平常,0.9066565036773682,0.8181818181818182,0.6629790961742401
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,27,感到厌恶,一般; 一般; 中性; 普通,0.9558776617050171,0.6666666666666666,0.647131884098053
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,28,感到厌恶,一般; 普通; 普通; 中性,0.9541414380073547,0.6666666666666666,0.649432098865509
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,29,感到厌恶,中性; 一般; 平常; 一般,0.9597594738006592,1.0,0.6526646375656128
bielik_1_5b_v3,zh,object,disgust,feeling_phrase,neutral_centroid,30,感到厌恶,普通; 平常; 中性; 一般,1.0,1.0,0.6577810287475586
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,1,恶心; 恶心; 恶心,普通; 一般; 中性; 中性,0.7063044905662537,0.8181818181818182,0.7195845365524292
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,2,恶心; 厌恶; 厌恶,一般; 中性; 中性; 普通,0.7853923439979553,0.8181818181818182,0.744460666179657
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,3,厌恶; 反感; 反感,普通; 平常; 普通; 普通,0.6672396063804626,0.8181818181818182,0.7135223925113678
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,4,厌恶; 反感; 反感,一般; 普通; 普通; 一般,0.7622495293617249,0.8181818181818182,0.7216727912425995
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,5,反感; 反感; 恶心,中性; 平常; 一般; 平常,0.7986820936203003,0.8181818181818182,0.7335173308849334
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,6,反感; 厌恶; 反感,普通; 平常; 普通; 中性,0.7749947309494019,0.8181818181818182,0.7264062106609345
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,7,恶心; 厌恶; 反感,一般; 一般; 平常; 普通,0.9109366536140442,1.0,0.761513864994049
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,8,厌恶; 恶心; 厌恶,普通; 平常; 中性; 普通,0.8042231202125549,1.0,0.751673287153244
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,9,恶心; 反感; 反感,普通; 中性; 普通; 平常,0.7749232649803162,0.8181818181818182,0.7251297533512115
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,10,反感; 恶心; 反感,普通; 中性; 一般; 普通,0.8073077201843262,0.8181818181818182,0.7271892428398132
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,11,反感; 厌恶; 厌恶,中性; 中性; 平常; 一般,0.8694595098495483,0.8181818181818182,0.7570361971855164
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,12,反感; 厌恶; 恶心,普通; 平常; 平常; 中性,0.8745949864387512,1.0,0.7647120833396912
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,13,恶心; 厌恶; 厌恶,中性; 平常; 中性; 普通,0.8194356560707092,0.8181818181818182,0.7541947722434997
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,14,反感; 厌恶; 反感,平常; 一般; 一般; 一般,0.7441368699073792,0.8181818181818182,0.7266965389251709
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,15,恶心; 恶心; 恶心,平常; 一般; 中性; 平常,0.689915657043457,0.8181818181818182,0.7229396879673005
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,16,恶心; 厌恶; 反感,中性; 一般; 中性; 平常,0.9171757698059082,0.8181818181818182,0.7661092519760132
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,17,反感; 恶心; 恶心,一般; 中性; 一般; 一般,0.7424333691596985,0.8181818181818182,0.7405868589878082
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,18,恶心; 反感; 反感,中性; 普通; 平常; 一般,0.8775964975357056,1.0,0.7361040055751801
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,19,厌恶; 厌恶; 反感,平常; 普通; 中性; 中性,0.8648993372917175,0.8181818181818182,0.7570146679878235
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,20,反感; 反感; 恶心,平常; 一般; 一般; 中性,0.8384915590286255,1.0,0.7358075618743897
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,21,反感; 反感; 恶心,平常; 平常; 中性; 中性,0.7488959431648254,0.8181818181818182,0.7305629312992096
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,22,厌恶; 反感; 恶心,一般; 中性; 中性; 普通,0.8977710008621216,0.8181818181818182,0.7603462874889374
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,23,厌恶; 反感; 反感,普通; 普通; 中性; 一般,0.7965183854103088,0.8181818181818182,0.7262241542339325
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,24,厌恶; 恶心; 反感,中性; 一般; 中性; 平常,0.9171757698059082,0.8181818181818182,0.7661092519760132
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,25,厌恶; 恶心; 恶心,普通; 普通; 平常; 平常,0.7111354470252991,1.0,0.7447107136249542
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,26,厌恶; 厌恶; 恶心,平常; 平常; 普通; 普通,0.7280928492546082,0.8181818181818182,0.7495164930820465
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,27,恶心; 反感; 反感,中性; 中性; 平常; 中性,0.7495002746582031,0.8181818181818182,0.7299926996231079
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,28,恶心; 恶心; 反感,平常; 一般; 平常; 中性,0.8221074342727661,1.0,0.750387841463089
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,29,反感; 厌恶; 厌恶,平常; 平常; 普通; 平常,0.686177134513855,0.8181818181818182,0.7471387505531311
bielik_1_5b_v3,zh,object,disgust,centroid_words,neutral_centroid,30,反感; 厌恶; 反感,一般; 一般; 一般; 中性,0.7449671626091003,0.6666666666666666,0.7264008402824402
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,1,感到反感; 感到反感; 感到厌恶,一般; 平常; 普通; 平常,0.9145904779434204,0.8181818181818182,0.6648947358131408
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,2,感到反感; 感到反感; 感到反感,一般; 一般; 普通; 平常,0.8985989689826965,1.0,0.6418334126472474
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,3,感到厌恶; 感到反感; 感到反感,中性; 一般; 一般; 一般,0.8785967826843262,0.8181818181818182,0.6556486904621124
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,4,感到恶心; 感到恶心; 感到厌恶,中性; 中性; 平常; 普通,0.934192419052124,0.6666666666666666,0.671914029121399
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,5,感到恶心; 感到厌恶; 感到恶心,普通; 一般; 普通; 普通,0.8631932735443115,1.0,0.6560968458652496
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,6,感到厌恶; 感到反感; 感到厌恶,中性; 一般; 普通; 一般,0.9364270567893982,0.8181818181818182,0.6590715169906616
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,7,感到恶心; 感到恶心; 感到反感,一般; 一般; 普通; 普通,0.9115194082260132,0.8181818181818182,0.6580655694007873
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,8,感到恶心; 感到反感; 感到厌恶,普通; 一般; 中性; 普通,0.9486553072929382,1.0,0.6660237848758698
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,9,感到反感; 感到恶心; 感到反感,中性; 一般; 平常; 中性,0.9399030208587646,0.8181818181818182,0.6671771585941315
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,10,感到反感; 感到恶心; 感到恶心,中性; 一般; 普通; 平常,0.9836799502372742,1.0,0.6699908435344696
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,11,感到反感; 感到恶心; 感到恶心,一般; 普通; 一般; 一般,0.8852471113204956,0.6666666666666666,0.6571438372135162
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,12,感到反感; 感到厌恶; 感到反感,平常; 中性; 普通; 普通,0.9187706708908081,0.8181818181818182,0.6650053143501282
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,13,感到厌恶; 感到反感; 感到反感,一般; 中性; 一般; 中性,0.9073843359947205,0.8181818181818182,0.6591479778289795
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,14,感到反感; 感到厌恶; 感到反感,普通; 中性; 平常; 平常,0.9073452353477478,0.6666666666666666,0.6712543129920959
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,15,感到反感; 感到厌恶; 感到反感,中性; 平常; 一般; 普通,0.9756808876991272,1.0,0.6655973374843598
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,16,感到恶心; 感到恶心; 感到恶心,平常; 普通; 平常; 普通,0.8488168120384216,0.6666666666666666,0.6645042538642884
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,17,感到反感; 感到厌恶; 感到恶心,一般; 平常; 平常; 中性,0.9455738663673401,0.6666666666666666,0.6788200855255127
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,18,感到厌恶; 感到恶心; 感到反感,普通; 中性; 一般; 中性,0.9512024521827698,0.8181818181818182,0.6681113541126251
