model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
gemini,en,food,sadness,centroid_phrases,neutral_centroid,1,feeling gloomy; feeling sorrowful; feeling sad,neutral; neutral; neutral; average,0.8785709142684937,0.6666666666666666,0.5267455011606217
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,12,感到反感; 感到厌恶; 感到反感,平常; 一般; 平常; 普通,0.91459059715271,1.0,0.6201336801052093
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,13,感到反感; 感到恶心; 感到反感,中性; 普通; 平常; 一般,0.9751600027084351,0.8181818181818182,0.6214224338531494
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,14,感到厌恶; 感到反感; 感到厌恶,一般; 普通; 平常; 中性,0.9842344522476196,1.0,0.6302392780780792
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,15,感到反感; 感到厌恶; 感到恶心,普通; 普通; 一般; 平常,0.9565337300300598,0.8181818181818182,0.6407074213027955
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,16,感到厌恶; 感到恶心; 感到厌恶,普通; 普通; 一般; 中性,0.9265878796577454,0.8181818181818182,0.6382275938987731
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,17,感到厌恶; 感到厌恶; 感到厌恶,一般; 普通; 一般; 普通,0.8766812086105347,0.8181818181818182,0.6252726316452026
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,18,感到厌恶; 感到恶心; 感到恶心,一般; 平常; 一般; 普通,0.9402559995651245,0.8181818181818182,0.6307561933994293
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,19,感到恶心; 感到恶心; 感到厌恶,一般; 平常; 普通; 一般,0.9402559995651245,0.8181818181818182,0.6307561755180359
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,20,感到厌恶; 感到恶心; 感到恶心,一般; 中性; 中性; 一般,0.8908470273017883,0.8181818181818182,0.6243671953678132
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,21,感到恶心; 感到恶心; 感到反感,普通; 普通; 平常; 一般,0.9424229264259338,0.8181818181818182,0.6350704729557037
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,22,感到反感; 感到厌恶; 感到恶心,平常; 中性; 一般; 中性,0.9599739909172058,0.8181818181818182,0.6294566869735718
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,23,感到厌恶; 感到恶心; 感到厌恶,普通; 中性; 普通; 普通,0.8542805314064026,0.8181818181818182,0.6457522690296174
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,24,感到厌恶; 感到恶心; 感到恶心,一般; 中性; 普通; 普通,0.925277054309845,0.8181818181818182,0.6377849876880646
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,25,感到恶心; 感到恶心; 感到厌恶,平常; 普通; 平常; 平常,0.8226938247680664,1.0,0.6354931175708771
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,26,感到厌恶; 感到厌恶; 感到恶心,平常; 普通; 平常; 平常,0.8262664079666138,1.0,0.6365012526512146
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,27,感到反感; 感到恶心; 感到反感,中性; 中性; 一般; 普通,0.934181809425354,0.8181818181818182,0.6233497977256774
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,28,感到反感; 感到反感; 感到厌恶,一般; 中性; 平常; 中性,0.9429689645767212,0.8181818181818182,0.6185984373092651
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,29,感到厌恶; 感到厌恶; 感到恶心,一般; 普通; 平常; 中性,0.9763047695159912,1.0,0.6322787225246429
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,30,感到厌恶; 感到恶心; 感到恶心,普通; 平常; 中性; 一般,0.9759974479675293,1.0,0.6314486384391784
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,31,感到恶心; 感到厌恶; 感到厌恶,一般; 一般; 中性; 普通,0.9244289398193359,0.8181818181818182,0.6294586598873139
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,32,感到恶心; 感到反感; 感到厌恶,平常; 一般; 平常; 中性,0.9455738663673401,0.8181818181818182,0.6294237971305847
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,33,感到反感; 感到反感; 感到厌恶,一般; 中性; 中性; 中性,0.8849459886550903,0.8181818181818182,0.6216821670532227
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,34,感到反感; 感到厌恶; 感到恶心,普通; 平常; 中性; 平常,0.9380061626434326,0.8181818181818182,0.6361278653144836
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,35,感到厌恶; 感到厌恶; 感到恶心,普通; 一般; 平常; 普通,0.9375086426734924,0.8181818181818182,0.6385279595851898
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,36,感到厌恶; 感到反感; 感到反感,一般; 一般; 中性; 中性,0.9073842763900757,0.8181818181818182,0.6201722860336304
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,37,感到厌恶; 感到反感; 感到厌恶,一般; 中性; 普通; 普通,0.9360490441322327,0.8181818181818182,0.6367716312408447
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,38,感到反感; 感到反感; 感到厌恶,普通; 普通; 普通; 平常,0.8381950259208679,0.8181818181818182,0.6311833918094635
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,39,感到反感; 感到恶心; 感到反感,一般; 一般; 平常; 一般,0.8818259239196777,0.8181818181818182,0.6210914373397827
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,40,感到厌恶; 感到反感; 感到反感,一般; 一般; 中性; 中性,0.9073842763900757,0.8181818181818182,0.6201722860336304
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,41,感到恶心; 感到反感; 感到恶心,普通; 一般; 一般; 一般,0.8852471113204956,0.6666666666666666,0.6305770754814148
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,42,感到厌恶; 感到恶心; 感到反感,中性; 一般; 普通; 中性,0.9512024521827698,0.8181818181818182,0.6353106379508973
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,43,感到厌恶; 感到反感; 感到反感,一般; 中性; 一般; 平常,0.9387892484664917,0.8181818181818182,0.6176229178905487
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,44,感到厌恶; 感到恶心; 感到厌恶,平常; 一般; 一般; 中性,0.9305087924003601,0.8181818181818182,0.6245660245418548
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,45,感到厌恶; 感到恶心; 感到反感,中性; 普通; 平常; 平常,0.9380061030387878,0.8181818181818182,0.6361278653144836
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,46,感到反感; 感到反感; 感到反感,中性; 平常; 一般; 中性,0.8985394239425659,0.8181818181818182,0.5975180029869079
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,47,感到厌恶; 感到恶心; 感到恶心,平常; 中性; 中性; 中性,0.8750994205474854,0.8181818181818182,0.6275715053081512
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,48,感到恶心; 感到恶心; 感到厌恶,平常; 一般; 中性; 普通,0.9759975075721741,1.0,0.6314486384391784
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,49,感到恶心; 感到恶心; 感到厌恶,一般; 中性; 普通; 普通,0.9252771139144897,0.8181818181818182,0.6377849817276001
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,50,感到厌恶; 感到厌恶; 感到恶心,一般; 一般; 中性; 一般,0.8633368611335754,0.8181818181818182,0.6241883635520935
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,51,感到恶心; 感到反感; 感到反感,普通; 一般; 中性; 平常,0.9751599431037903,0.8181818181818182,0.621422427892685
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,52,感到恶心; 感到恶心; 感到厌恶,平常; 一般; 平常; 普通,0.9288375377655029,1.0,0.6334316670894623
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,53,感到厌恶; 感到厌恶; 感到反感,中性; 一般; 中性; 一般,0.9059067964553833,0.8181818181818182,0.6248399913311005
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,54,感到恶心; 感到厌恶; 感到厌恶,普通; 中性; 中性; 中性,0.8724846243858337,0.8181818181818182,0.6334671080112457
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,55,感到恶心; 感到厌恶; 感到恶心,中性; 一般; 中性; 普通,0.9248075485229492,0.8181818181818182,0.6306398391723633
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,56,感到恶心; 感到厌恶; 感到恶心,普通; 中性; 平常; 平常,0.9218941926956177,0.8181818181818182,0.6338062405586242
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,57,感到恶心; 感到反感; 感到厌恶,普通; 平常; 中性; 中性,0.957388699054718,0.8181818181818182,0.6360530495643616
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,58,感到反感; 感到恶心; 感到恶心,中性; 一般; 一般; 平常,0.9429181814193726,0.8181818181818182,0.6239561200141907
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,59,感到反感; 感到反感; 感到厌恶,普通; 中性; 普通; 中性,0.8911439180374146,0.8181818181818182,0.6296534240245819
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,60,感到反感; 感到厌恶; 感到反感,中性; 平常; 平常; 一般,0.9214162826538086,0.8181818181818182,0.6168296277523041
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,61,感到反感; 感到反感; 感到恶心,一般; 中性; 平常; 中性,0.9399030208587646,0.8181818181818182,0.6179291069507599
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,62,感到反感; 感到恶心; 感到厌恶,普通; 平常; 中性; 普通,0.9467683434486389,0.8181818181818182,0.6413573384284973
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,63,感到厌恶; 感到恶心; 感到恶心,普通; 普通; 平常; 普通,0.852267324924469,0.8181818181818182,0.6450618088245392
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,64,感到反感; 感到恶心; 感到反感,中性; 中性; 中性; 平常,0.8745583891868591,0.8181818181818182,0.6199664831161499
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,65,感到厌恶; 感到厌恶; 感到反感,一般; 平常; 一般; 中性,0.9405182003974915,0.8181818181818182,0.6233768045902253
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,66,感到恶心; 感到恶心; 感到反感,中性; 一般; 一般; 中性,0.903342604637146,0.8181818181818182,0.6245463728904724
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,67,感到恶心; 感到反感; 感到厌恶,一般; 中性; 中性; 普通,0.9512025117874146,0.8181818181818182,0.6353106319904327
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,68,感到恶心; 感到厌恶; 感到厌恶,普通; 平常; 一般; 中性,0.9763047695159912,1.0,0.632278710603714
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,69,感到厌恶; 感到厌恶; 感到厌恶,平常; 中性; 中性; 一般,0.9164457321166992,1.0,0.6168730556964874
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,70,感到反感; 感到反感; 感到反感,普通; 普通; 一般; 平常,0.8788447976112366,0.8181818181818182,0.6015542685985565
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,71,感到恶心; 感到反感; 感到厌恶,中性; 中性; 中性; 一般,0.8934534192085266,0.8181818181818182,0.6305328011512756
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,72,感到恶心; 感到厌恶; 感到反感,中性; 平常; 一般; 一般,0.9545609354972839,0.8181818181818182,0.6287922918796539
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,73,感到恶心; 感到恶心; 感到反感,平常; 一般; 普通; 普通,0.9424229264259338,0.8181818181818182,0.6350704789161682
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,74,感到反感; 感到厌恶; 感到厌恶,普通; 一般; 普通; 普通,0.86903977394104,0.8181818181818182,0.6416235327720642
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,75,感到厌恶; 感到恶心; 感到厌恶,普通; 中性; 普通; 中性,0.8921312689781189,0.8181818181818182,0.6396149218082428
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,76,感到恶心; 感到反感; 感到恶心,平常; 普通; 普通; 普通,0.8484669923782349,0.8181818181818182,0.6400643646717071
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,77,感到反感; 感到恶心; 感到反感,中性; 平常; 一般; 普通,0.9751601219177246,0.8181818181818182,0.6214224100112915
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,78,感到恶心; 感到厌恶; 感到恶心,普通; 一般; 中性; 平常,0.9759974479675293,1.0,0.631448644399643
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,79,感到反感; 感到恶心; 感到厌恶,一般; 普通; 普通; 一般,0.9215816259384155,0.8181818181818182,0.6403055131435395
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,80,感到反感; 感到厌恶; 感到厌恶,一般; 平常; 普通; 普通,0.9406840205192566,1.0,0.6353432297706604
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,81,感到恶心; 感到反感; 感到反感,中性; 一般; 普通; 普通,0.9287782907485962,0.8181818181818182,0.6286915481090546
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,82,感到反感; 感到厌恶; 感到反感,一般; 一般; 一般; 平常,0.878970742225647,0.8181818181818182,0.61984703540802
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,83,感到反感; 感到厌恶; 感到厌恶,一般; 普通; 中性; 普通,0.9360490441322327,0.8181818181818182,0.636771696805954
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,84,感到反感; 感到恶心; 感到厌恶,普通; 中性; 普通; 一般,0.948655366897583,0.8181818181818182,0.6416629612445831
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,85,感到反感; 感到反感; 感到反感,中性; 一般; 一般; 普通,0.9017754793167114,0.8181818181818182,0.6028217077255249
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,86,感到厌恶; 感到反感; 感到恶心,中性; 平常; 普通; 平常,0.9380061626434326,0.8181818181818182,0.6361278653144836
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,87,感到反感; 感到厌恶; 感到厌恶,平常; 平常; 中性; 普通,0.92661452293396,0.8181818181818182,0.6319353997707366
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,88,感到反感; 感到反感; 感到恶心,一般; 普通; 一般; 平常,0.9429951310157776,0.8181818181818182,0.622077351808548
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,89,感到厌恶; 感到厌恶; 感到厌恶,平常; 平常; 普通; 中性,0.9018779993057251,1.0,0.6262479782104492
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,90,感到恶心; 感到恶心; 感到恶心,普通; 普通; 一般; 一般,0.8807918429374695,0.8181818181818182,0.6275774300098419
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,91,感到恶心; 感到厌恶; 感到反感,一般; 一般; 平常; 普通,0.9605976343154907,0.8181818181818182,0.6340048134326934
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,92,感到恶心; 感到恶心; 感到恶心,普通; 普通; 一般; 平常,0.9116158485412598,0.8181818181818182,0.6278428614139557
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,93,感到厌恶; 感到反感; 感到恶心,中性; 平常; 一般; 一般,0.9545609354972839,0.8181818181818182,0.6287922739982605
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,94,感到厌恶; 感到反感; 感到反感,中性; 一般; 中性; 平常,0.9429689645767212,0.8181818181818182,0.6185984432697296
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,95,感到恶心; 感到厌恶; 感到恶心,平常; 一般; 普通; 一般,0.9402559995651245,0.8181818181818182,0.6307561695575714
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,96,感到反感; 感到厌恶; 感到恶心,平常; 普通; 一般; 中性,1.0,1.0,0.6348957777023315
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,97,感到恶心; 感到厌恶; 感到反感,平常; 一般; 一般; 普通,0.9605976343154907,0.8181818181818182,0.6340048134326934
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,98,感到反感; 感到厌恶; 感到厌恶,一般; 平常; 一般; 中性,0.9405182600021362,0.8181818181818182,0.6233768045902253
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,99,感到厌恶; 感到反感; 感到厌恶,普通; 普通; 中性; 中性,0.9014133214950562,0.8181818181818182,0.638174444437027
bielik_1_5b_v3,zh,food,disgust,centroid_phrases,neutral_centroid,100,感到反感; 感到厌恶; 感到恶心,普通; 普通; 普通; 平常,0.864910364151001,0.8181818181818182,0.6462244629859925
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,1,感到幸福; 感到幸福; 感到幸福,平常; 中性; 中性; 普通,0.8846845626831055,0.8181818181818182,0.6177315473556518
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,2,感到快乐; 感到快乐; 感到喜悦,一般; 中性; 平常; 平常,0.8993834257125854,0.8181818181818182,0.6469352781772614
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,3,感到幸福; 感到快乐; 感到喜悦,普通; 平常; 平常; 普通,0.8727831840515137,1.0,0.6599568486213684
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,4,感到幸福; 感到快乐; 感到幸福,普通; 平常; 一般; 普通,0.9217143654823303,0.8181818181818182,0.6464641988277435
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,5,感到喜悦; 感到快乐; 感到快乐,中性; 普通; 一般; 平常,0.9684380292892456,0.8181818181818182,0.6508093237876892
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,6,感到快乐; 感到快乐; 感到幸福,普通; 平常; 中性; 一般,0.9674105644226074,0.8181818181818182,0.6493249595165252
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,7,感到幸福; 感到快乐; 感到快乐,一般; 普通; 平常; 平常,0.9040469527244568,0.8181818181818182,0.6522472739219666
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,8,感到快乐; 感到喜悦; 感到快乐,中性; 一般; 一般; 普通,0.9296768307685852,0.8181818181818182,0.6493436515331268
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,9,感到喜悦; 感到快乐; 感到喜悦,一般; 中性; 中性; 普通,0.9259974956512451,0.8181818181818182,0.6401972234249115
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,10,感到快乐; 感到喜悦; 感到幸福,中性; 普通; 普通; 中性,0.9013674259185791,0.8181818181818182,0.6533303081989288
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,11,感到快乐; 感到快乐; 感到喜悦,中性; 平常; 一般; 平常,0.8993834257125854,0.8181818181818182,0.6469352722167969
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,12,感到幸福; 感到幸福; 感到快乐,中性; 中性; 平常; 一般,0.9255663156509399,0.8181818181818182,0.6341826796531678
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,13,感到喜悦; 感到幸福; 感到快乐,平常; 普通; 中性; 平常,0.9287065863609314,1.0,0.6563405692577362
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,14,感到喜悦; 感到喜悦; 感到喜悦,一般; 一般; 一般; 平常,0.8268149495124817,0.6666666666666666,0.616663122177124
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,15,感到快乐; 感到喜悦; 感到喜悦,一般; 平常; 一般; 普通,0.9275473952293396,0.6666666666666666,0.6420792639255524
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,16,感到快乐; 感到幸福; 感到快乐,普通; 普通; 平常; 平常,0.8403720259666443,1.0,0.6562592446804046
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,17,感到幸福; 感到喜悦; 感到喜悦,平常; 中性; 平常; 一般,0.9060690999031067,0.8181818181818182,0.6339704871177674
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,18,感到快乐; 感到喜悦; 感到幸福,一般; 一般; 一般; 中性,0.8787158131599426,0.6666666666666666,0.642365962266922
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,19,感到快乐; 感到快乐; 感到快乐,中性; 平常; 中性; 一般,0.8841292262077332,0.8181818181818182,0.6363370597362519
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,20,感到幸福; 感到幸福; 感到幸福,平常; 一般; 一般; 普通,0.8834450244903564,0.6666666666666666,0.6146489918231964
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,21,感到快乐; 感到喜悦; 感到幸福,一般; 一般; 一般; 平常,0.8797062635421753,0.6666666666666666,0.6465894222259522
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,22,感到快乐; 感到喜悦; 感到快乐,一般; 一般; 中性; 一般,0.8655192852020264,0.6666666666666666,0.6453881382942199
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,23,感到幸福; 感到幸福; 感到喜悦,平常; 中性; 一般; 中性,0.9302458167076111,0.8181818181818182,0.6299286425113678
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,24,感到快乐; 感到幸福; 感到幸福,一般; 中性; 中性; 中性,0.8595353960990906,1.0,0.6295800328254699
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,25,感到喜悦; 感到幸福; 感到喜悦,普通; 一般; 一般; 一般,0.8746445775032043,0.6666666666666666,0.6339751720428467
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,26,感到快乐; 感到快乐; 感到喜悦,普通; 普通; 一般; 平常,0.9128645658493042,0.8181818181818182,0.6550555348396301
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,27,感到幸福; 感到快乐; 感到快乐,普通; 一般; 中性; 普通,0.9111355543136597,0.8181818181818182,0.6504906058311463
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,28,感到快乐; 感到幸福; 感到喜悦,普通; 普通; 平常; 平常,0.8727831840515137,1.0,0.6599568486213684
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,29,感到幸福; 感到喜悦; 感到幸福,中性; 普通; 中性; 普通,0.8852450847625732,0.8181818181818182,0.6367742538452148
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,30,感到幸福; 感到喜悦; 感到快乐,中性; 普通; 平常; 一般,1.0,1.0,0.6522691011428833
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,31,感到幸福; 感到快乐; 感到喜悦,平常; 中性; 一般; 普通,1.0,1.0,0.6522691130638123
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,32,感到幸福; 感到喜悦; 感到快乐,一般; 普通; 中性; 平常,0.9999999403953552,1.0,0.6522691011428833
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,33,感到喜悦; 感到喜悦; 感到快乐,一般; 平常; 普通; 一般,0.9275475144386292,0.6666666666666666,0.6420792639255524
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,34,感到快乐; 感到幸福; 感到快乐,普通; 一般; 普通; 中性,0.9111355543136597,0.8181818181818182,0.6504906117916107
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,35,感到快乐; 感到喜悦; 感到喜悦,一般; 平常; 平常; 一般,0.8609065413475037,0.8181818181818182,0.6393068253993988
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,36,感到快乐; 感到幸福; 感到幸福,中性; 中性; 平常; 平常,0.8839375376701355,0.8181818181818182,0.6424731016159058
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,37,感到喜悦; 感到幸福; 感到幸福,一般; 一般; 一般; 中性,0.8591338992118835,0.6666666666666666,0.6253308892250061
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,38,感到快乐; 感到喜悦; 感到幸福,中性; 一般; 普通; 一般,0.9467895030975342,0.8181818181818182,0.6477186262607575
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,39,感到快乐; 感到快乐; 感到幸福,普通; 中性; 一般; 一般,0.9169893264770508,0.8181818181818182,0.6443408370018006
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,40,感到幸福; 感到喜悦; 感到喜悦,一般; 一般; 普通; 平常,0.9333686828613281,0.6666666666666666,0.6359973669052124
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,41,感到快乐; 感到快乐; 感到快乐,平常; 平常; 中性; 一般,0.8538433313369751,0.8181818181818182,0.6376126110553741
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,42,感到幸福; 感到快乐; 感到喜悦,中性; 中性; 中性; 平常,0.8864479660987854,1.0,0.6468057096004486
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,43,感到快乐; 感到快乐; 感到喜悦,普通; 一般; 平常; 普通,0.9128645658493042,0.8181818181818182,0.6550555467605591
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,44,感到快乐; 感到幸福; 感到幸福,平常; 平常; 一般; 平常,0.815117359161377,0.8181818181818182,0.6472706377506257
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,45,感到幸福; 感到快乐; 感到幸福,普通; 中性; 一般; 一般,0.9102703928947449,0.6666666666666666,0.632729583978653
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,46,感到快乐; 感到幸福; 感到幸福,一般; 一般; 中性; 普通,0.9102703928947449,0.6666666666666666,0.6327295899391174
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,47,感到喜悦; 感到幸福; 感到快乐,平常; 中性; 普通; 普通,0.9398033618927002,0.8181818181818182,0.6574762105941773
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,48,感到幸福; 感到快乐; 感到幸福,中性; 中性; 平常; 普通,0.9258750081062317,1.0,0.6414353370666503
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,49,感到喜悦; 感到快乐; 感到幸福,普通; 一般; 平常; 平常,0.9350546002388,0.8181818181818182,0.6554157197475433
