language,category,emotion,condition,emotion_strategy,neutral_strategy,model_a,model_b,top_k,overlap_count,jaccard_top_k,overlap_coefficient_top_k,rank_correlation_union,mean_abs_rank_delta_shared,shared_candidates
zh,food,joy,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.4681818181818182,2.0,新鲜水果; 甜点; 餐厅饭菜
zh,food,joy,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.08,2.2,医院饭菜; 咖啡; 甜点; 腐烂的食物; 餐厅饭菜
zh,food,joy,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.06181818181818183,3.0,奶酪; 甜点; 蛋糕; 面包; 餐厅饭菜
zh,food,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,0.2446570972886762,2.25,安慰食物; 烧焦的晚餐; 腐烂的食物; 餐厅饭菜
zh,food,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.7869318181818181,2.6666666666666665,甜点; 生日蛋糕; 餐厅饭菜
zh,food,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.07177033492822965,3.0,安慰食物; 甜点; 腐烂的食物; 餐厅饭菜
zh,food,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.4519846350832265,2.0,新鲜水果; 餐厅饭菜
zh,food,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.38909090909090915,2.0,医院饭菜; 安慰食物; 油腻的剩菜; 腐烂的食物; 餐厅饭菜
zh,food,joy,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.1789473684210526,2.0,甜点; 蛋糕; 面包; 餐厅饭菜
zh,food,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.3781818181818182,1.8,受污染的水; 安慰食物; 烧焦的晚餐; 腐烂的食物; 餐厅饭菜
zh,food,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.6455825864276569,1.0,热面包; 餐厅饭菜
zh,food,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.18341307814992028,0.75,安慰食物; 脏盘子; 腐烂的食物; 餐厅饭菜
zh,food,sadness,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.5349551856594109,3.5,新鲜水果; 餐厅饭菜
zh,food,sadness,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.509090909090909,1.4,医院饭菜; 安慰食物; 油腻的剩菜; 腐烂的食物; 餐厅饭菜
zh,food,sadness,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.21977671451355657,2.25,甜点; 蛋糕; 面包; 餐厅饭菜
zh,food,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.19818181818181818,2.6,安慰食物; 甜点; 腐烂的食物; 面包; 餐厅饭菜
zh,food,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.5719298245614035,4.0,热面包; 甜点; 面包; 餐厅饭菜
zh,food,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.03090909090909091,4.2,甜点; 生肉; 腐烂的食物; 面包; 餐厅饭菜
zh,food,sadness,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.48006379585326947,3.75,新鲜水果; 甜点; 面包; 餐厅饭菜
zh,food,sadness,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.018181818181818157,3.3333333333333335,医院饭菜; 新鲜水果; 甜点; 腐烂的食物; 面包; 餐厅饭菜
zh,food,sadness,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.01733615221987319,3.3333333333333335,奶酪; 新鲜水果; 甜点; 蛋糕; 面包; 餐厅饭菜
zh,food,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,0.30079744816586923,2.75,安慰食物; 甜点; 腐烂的食物; 餐厅饭菜
zh,food,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.540625,3.3333333333333335,热面包; 甜点; 餐厅饭菜
zh,food,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.045614035087719294,3.0,甜点; 生肉; 腐烂的食物; 餐厅饭菜
zh,food,sadness,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.4596491228070175,3.25,新鲜水果; 甜点; 面包; 餐厅饭菜
zh,food,sadness,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,-0.05050505050505056,2.5714285714285716,医院饭菜; 咖啡; 沙拉; 甜点; 腐烂的食物; 面包; 餐厅饭菜
zh,food,sadness,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,0.040510366826156295,2.25,甜点; 蛋糕; 面包; 餐厅饭菜
zh,food,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,7,0.5384615384615384,0.7,0.20555555555555555,3.0,受污染的水; 变质牛奶; 安慰食物; 烧焦的晚餐; 脏盘子; 腐烂的食物; 餐厅饭菜
zh,food,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.7008962868117796,1.0,生日蛋糕; 餐厅饭菜
zh,food,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.14322169059011164,4.75,变质牛奶; 安慰食物; 腐烂的食物; 餐厅饭菜
zh,food,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.5501165501165499,2.0,餐厅饭菜
zh,food,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.5382663847780126,1.6666666666666667,医院饭菜; 变质牛奶; 安慰食物; 油腻的剩菜; 腐烂的食物; 餐厅饭菜
zh,food,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.3183098591549295,3.5,面包; 餐厅饭菜
zh,object,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,0.034090909090909144,1.6666666666666667,撕破的照片; 碎玻璃; 礼物
zh,object,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.6696969696969698,7.0,礼物
zh,object,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.29090909090909084,2.2,奖牌; 玩具; 生锈的刀; 碎玻璃; 礼物
zh,object,anger,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.2981818181818181,5.2,书; 手机; 礼物; 钥匙; 钱包
zh,object,anger,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.33090909090909093,3.0,书; 碎玻璃; 礼物; 钥匙; 钱包
zh,object,anger,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.598181818181818,4.4,书; 礼物; 花; 钥匙; 钱包
zh,object,anger,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.41090909090909084,2.6,奖牌; 照片; 玩具; 礼物; 钥匙
zh,object,anger,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.4647527910685805,2.75,台灯; 礼物; 钥匙; 钱包
zh,object,anger,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.5086680761099365,2.5,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,anger,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.2981818181818181,4.0,书; 桌子; 礼物; 钥匙; 镜子
zh,object,anger,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.1398989898989899,2.4285714285714284,书; 奖牌; 毯子; 照片; 玩具; 礼物; 钥匙
zh,object,anger,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.10181818181818177,4.6,书; 手机; 礼物; 钥匙; 钱包
zh,object,anger,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.4021141649048625,3.0,奖牌; 毯子; 照片; 玩具; 礼物; 钥匙
zh,object,anger,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.44944178628389153,3.25,台灯; 礼物; 钥匙; 钱包
zh,object,anger,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.4968287526427061,2.1666666666666665,奖牌; 毯子; 照片; 玩具; 礼物; 钱包
zh,object,anger,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.6581818181818181,4.8,桌子; 椅子; 礼物; 钥匙; 镜子
zh,object,anger,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.23636363636363633,3.5,奖牌; 桌子; 毯子; 照片; 玩具; 礼物
zh,object,anger,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.18909090909090903,4.0,书; 手机; 桌子; 礼物; 钱包
zh,object,anger,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.2095693779904306,4.75,撕破的照片; 生锈的刀; 碎玻璃; 礼物
zh,object,anger,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.6785547785547786,5.0,礼物
zh,object,anger,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.00042283298097250764,4.0,奖牌; 照片; 玩具; 生锈的刀; 碎玻璃; 礼物
zh,object,anger,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.3422647527910685,5.25,书; 礼物; 钥匙; 钱包
zh,object,anger,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.2076109936575053,3.5,书; 生锈的刀; 碎玻璃; 礼物; 钥匙; 钱包
zh,object,anger,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.5654545454545453,4.8,书; 礼物; 花; 钥匙; 钱包
zh,object,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.12473572938689216,5.0,垃圾袋; 奖牌; 撕破的照片; 礼物; 脏毛巾; 警告标志
zh,object,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.7239436619718309,1.5,台灯; 礼物
zh,object,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.1543340380549683,4.333333333333333,垃圾袋; 奖牌; 玩具; 生锈的刀; 礼物; 脏毛巾
zh,object,disgust,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.6025518341307815,5.75,书; 礼物; 钥匙; 钱包
zh,object,disgust,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.21090909090909085,4.0,垃圾袋; 奖牌; 礼物; 脏毛巾; 钱包
zh,object,disgust,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.5026888604353392,4.5,礼物; 钱包
zh,object,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.41090909090909084,2.6,奖牌; 照片; 玩具; 礼物; 钥匙
zh,object,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.4647527910685805,2.75,台灯; 礼物; 钥匙; 钱包
zh,object,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.5086680761099365,2.5,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,disgust,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.2981818181818181,4.0,书; 桌子; 礼物; 钥匙; 镜子
zh,object,disgust,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.1398989898989899,2.4285714285714284,书; 奖牌; 毯子; 照片; 玩具; 礼物; 钥匙
zh,object,disgust,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.10181818181818177,4.6,书; 手机; 礼物; 钥匙; 钱包
zh,object,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.31331923890063423,2.8333333333333335,奖牌; 照片; 玩具; 礼物; 钥匙; 镜子
zh,object,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.5327272727272726,3.2,台灯; 礼物; 钥匙; 钱包; 镜子
zh,object,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.496828752642706,2.0,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,disgust,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.5436363636363635,4.8,书; 桌子; 礼物; 钥匙; 镜子
zh,object,disgust,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.13333333333333333,3.142857142857143,书; 奖牌; 戒指; 照片; 玩具; 礼物; 钥匙
zh,object,disgust,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.18393234672304437,3.6666666666666665,书; 手机; 礼物; 花; 钥匙; 钱包
zh,object,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.4836363636363636,4.6,奖牌; 滑稽面具; 照片; 玩具; 礼物
zh,object,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.6874125874125875,3.0,礼物
zh,object,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.09218500797448165,4.25,奖牌; 照片; 玩具; 礼物
zh,object,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.18909090909090903,4.6,书; 手机; 礼物; 钥匙; 钱包
zh,object,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.2909090909090909,2.142857142857143,书; 奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.48363636363636353,4.4,书; 礼物; 花; 钥匙; 钱包
zh,object,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.4836363636363636,4.6,奖牌; 滑稽面具; 照片; 玩具; 礼物
zh,object,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.6874125874125875,3.0,礼物
zh,object,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.09218500797448165,4.25,奖牌; 照片; 玩具; 礼物
zh,object,joy,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.18909090909090903,4.6,书; 手机; 礼物; 钥匙; 钱包
zh,object,joy,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.2909090909090909,2.142857142857143,书; 奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,joy,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.48363636363636353,4.4,书; 礼物; 花; 钥匙; 钱包
zh,object,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.41090909090909084,2.6,奖牌; 照片; 玩具; 礼物; 钥匙
zh,object,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.4647527910685805,2.75,台灯; 礼物; 钥匙; 钱包
zh,object,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.5086680761099365,2.5,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,joy,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.2981818181818181,4.0,书; 桌子; 礼物; 钥匙; 镜子
zh,object,joy,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.1398989898989899,2.4285714285714284,书; 奖牌; 毯子; 照片; 玩具; 礼物; 钥匙
zh,object,joy,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.10181818181818177,4.6,书; 手机; 礼物; 钥匙; 钱包
zh,object,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.26596194503171244,2.8333333333333335,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.4596491228070175,2.5,台灯; 礼物; 钥匙; 钱包
zh,object,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.5678646934460886,2.6666666666666665,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,joy,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.04186046511627907,3.6666666666666665,书; 手机; 桌子; 礼物; 钥匙; 钱包
zh,object,joy,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,8,0.6666666666666666,0.8,0.2702194357366771,3.75,书; 奖牌; 手机; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,joy,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.18909090909090903,5.0,书; 手机; 礼物; 钥匙; 钱包
zh,object,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,0.034090909090909144,1.6666666666666667,撕破的照片; 碎玻璃; 礼物
zh,object,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.6696969696969698,7.0,礼物
zh,object,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.29090909090909084,2.2,奖牌; 玩具; 生锈的刀; 碎玻璃; 礼物
zh,object,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.2981818181818181,5.2,书; 手机; 礼物; 钥匙; 钱包
zh,object,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.33090909090909093,3.0,书; 碎玻璃; 礼物; 钥匙; 钱包
zh,object,joy,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.598181818181818,4.4,书; 礼物; 花; 钥匙; 钱包
zh,object,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.2095693779904306,4.75,撕破的照片; 生锈的刀; 碎玻璃; 礼物
zh,object,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.6785547785547786,5.0,礼物
zh,object,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.00042283298097250764,4.0,奖牌; 照片; 玩具; 生锈的刀; 碎玻璃; 礼物
zh,object,sadness,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.3422647527910685,5.25,书; 礼物; 钥匙; 钱包
zh,object,sadness,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.2076109936575053,3.5,书; 生锈的刀; 碎玻璃; 礼物; 钥匙; 钱包
zh,object,sadness,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.5654545454545453,4.8,书; 礼物; 花; 钥匙; 钱包
zh,object,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.41090909090909084,2.6,奖牌; 照片; 玩具; 礼物; 钥匙
zh,object,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.4647527910685805,2.75,台灯; 礼物; 钥匙; 钱包
zh,object,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.5086680761099365,2.5,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,sadness,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.2981818181818181,4.0,书; 桌子; 礼物; 钥匙; 镜子
zh,object,sadness,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.1398989898989899,2.4285714285714284,书; 奖牌; 毯子; 照片; 玩具; 礼物; 钥匙
zh,object,sadness,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.10181818181818177,4.6,书; 手机; 礼物; 钥匙; 钱包
zh,object,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,7,0.5384615384615384,0.7,0.17272727272727273,2.857142857142857,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包; 镜子
zh,object,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.5327272727272726,2.0,台灯; 礼物; 钥匙; 钱包; 镜子
zh,object,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.49682875264270604,3.1666666666666665,奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,sadness,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.4976744186046512,4.5,书; 桌子; 礼物; 钥匙; 钱包; 镜子
zh,object,sadness,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.02171717171717171,3.4285714285714284,书; 奖牌; 照片; 玩具; 礼物; 钥匙; 钱包
zh,object,sadness,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.32600422832980974,4.5,书; 手机; 礼物; 花; 钥匙; 钱包
zh,object,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.12473572938689216,5.0,垃圾袋; 奖牌; 撕破的照片; 礼物; 脏毛巾; 警告标志
zh,object,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.7239436619718309,1.5,台灯; 礼物
zh,object,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.1543340380549683,4.333333333333333,垃圾袋; 奖牌; 玩具; 生锈的刀; 礼物; 脏毛巾
zh,object,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.6025518341307815,5.75,书; 礼物; 钥匙; 钱包
zh,object,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.21090909090909085,4.0,垃圾袋; 奖牌; 礼物; 脏毛巾; 钱包
zh,object,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.5026888604353392,4.5,礼物; 钱包
zh,person,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,-0.11079545454545452,3.3333333333333335,愤怒的顾客; 烦人的乘客; 陌生人
zh,person,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.47784090909090915,6.0,伴侣; 客人; 陌生人
zh,person,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.27527910685805423,2.75,客人; 愤怒的顾客; 烦人的乘客; 陌生人
