model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
mmlw_roberta_large,zh,food,anger,single_word,neutral_centroid,49,愤怒,中性; 普通; 普通; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,food,anger,single_word,neutral_centroid,50,愤怒,一般; 中性; 中性; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,1,感到难过; 感到悲伤; 感到难过,平常; 一般; 中性; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,2,感到忧郁; 感到悲伤; 感到忧郁,普通; 普通; 中性; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,3,感到忧郁; 感到忧郁; 感到难过,一般; 普通; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,4,感到忧郁; 感到难过; 感到忧郁,中性; 一般; 中性; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,5,感到忧郁; 感到悲伤; 感到悲伤,普通; 平常; 中性; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,6,感到难过; 感到难过; 感到忧郁,平常; 一般; 平常; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,7,感到难过; 感到忧郁; 感到忧郁,一般; 普通; 一般; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,8,感到悲伤; 感到忧郁; 感到难过,中性; 中性; 平常; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,9,感到难过; 感到忧郁; 感到悲伤,一般; 普通; 一般; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,10,感到难过; 感到忧郁; 感到难过,普通; 一般; 中性; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,11,感到难过; 感到悲伤; 感到忧郁,普通; 一般; 普通; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,12,感到难过; 感到忧郁; 感到悲伤,普通; 普通; 普通; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,13,感到悲伤; 感到忧郁; 感到忧郁,普通; 普通; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,14,感到难过; 感到难过; 感到难过,中性; 普通; 普通; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,15,感到忧郁; 感到忧郁; 感到忧郁,一般; 普通; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,16,感到难过; 感到忧郁; 感到忧郁,普通; 中性; 中性; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,17,感到难过; 感到忧郁; 感到忧郁,平常; 普通; 一般; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,18,感到难过; 感到悲伤; 感到忧郁,一般; 普通; 普通; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,19,感到悲伤; 感到忧郁; 感到难过,一般; 平常; 中性; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,20,感到悲伤; 感到忧郁; 感到悲伤,平常; 普通; 一般; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,21,感到忧郁; 感到忧郁; 感到难过,普通; 普通; 中性; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,22,感到难过; 感到忧郁; 感到忧郁,一般; 平常; 一般; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,23,感到难过; 感到难过; 感到忧郁,中性; 一般; 平常; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,24,感到忧郁; 感到忧郁; 感到难过,普通; 中性; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,25,感到忧郁; 感到悲伤; 感到难过,中性; 平常; 一般; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,26,感到忧郁; 感到忧郁; 感到难过,平常; 平常; 平常; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,27,感到悲伤; 感到忧郁; 感到难过,平常; 普通; 平常; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,28,感到难过; 感到悲伤; 感到难过,一般; 一般; 平常; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,29,感到忧郁; 感到悲伤; 感到难过,中性; 中性; 一般; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,30,感到忧郁; 感到忧郁; 感到难过,普通; 平常; 普通; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,31,感到难过; 感到悲伤; 感到忧郁,平常; 中性; 一般; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,32,感到难过; 感到悲伤; 感到悲伤,平常; 平常; 中性; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,33,感到忧郁; 感到忧郁; 感到忧郁,平常; 普通; 中性; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,34,感到难过; 感到悲伤; 感到悲伤,中性; 中性; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,35,感到难过; 感到忧郁; 感到难过,平常; 平常; 中性; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,36,感到悲伤; 感到悲伤; 感到悲伤,普通; 普通; 一般; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,37,感到忧郁; 感到忧郁; 感到悲伤,普通; 中性; 平常; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,38,感到忧郁; 感到忧郁; 感到忧郁,普通; 一般; 中性; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,39,感到悲伤; 感到难过; 感到悲伤,普通; 平常; 平常; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,40,感到悲伤; 感到悲伤; 感到忧郁,一般; 平常; 平常; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,41,感到忧郁; 感到忧郁; 感到悲伤,中性; 普通; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,42,感到难过; 感到悲伤; 感到难过,一般; 平常; 一般; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,43,感到难过; 感到悲伤; 感到悲伤,一般; 中性; 中性; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,44,感到难过; 感到难过; 感到忧郁,中性; 中性; 中性; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,45,感到难过; 感到忧郁; 感到悲伤,普通; 普通; 一般; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,46,感到悲伤; 感到难过; 感到悲伤,一般; 中性; 中性; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,47,感到难过; 感到悲伤; 感到难过,中性; 普通; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,48,感到难过; 感到难过; 感到悲伤,一般; 一般; 一般; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,49,感到悲伤; 感到难过; 感到忧郁,一般; 一般; 平常; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,50,感到悲伤; 感到悲伤; 感到难过,一般; 普通; 一般; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,1,悲伤,平常; 一般; 中性; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,2,悲伤,平常; 平常; 中性; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,3,悲伤,一般; 中性; 普通; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,4,悲伤,平常; 一般; 平常; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,5,悲伤,平常; 一般; 平常; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,6,悲伤,中性; 平常; 中性; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,7,悲伤,一般; 普通; 平常; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,8,悲伤,中性; 平常; 普通; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,9,悲伤,平常; 平常; 平常; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,10,悲伤,平常; 平常; 平常; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,11,悲伤,平常; 一般; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,12,悲伤,平常; 平常; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,13,悲伤,平常; 一般; 中性; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,14,悲伤,普通; 平常; 中性; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,15,悲伤,普通; 中性; 平常; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,16,悲伤,平常; 平常; 普通; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,17,悲伤,中性; 一般; 平常; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,18,悲伤,普通; 一般; 普通; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,19,悲伤,普通; 普通; 普通; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,20,悲伤,一般; 一般; 平常; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,21,悲伤,平常; 平常; 中性; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,22,悲伤,一般; 平常; 普通; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,23,悲伤,一般; 中性; 中性; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,24,悲伤,普通; 一般; 一般; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,25,悲伤,平常; 中性; 平常; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,26,悲伤,中性; 一般; 中性; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,27,悲伤,普通; 普通; 普通; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,28,悲伤,普通; 普通; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,29,悲伤,中性; 中性; 普通; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,30,悲伤,普通; 中性; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,31,悲伤,平常; 中性; 平常; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,32,悲伤,一般; 一般; 平常; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,33,悲伤,普通; 中性; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,34,悲伤,平常; 普通; 一般; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,35,悲伤,平常; 平常; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,36,悲伤,普通; 平常; 平常; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,37,悲伤,一般; 一般; 普通; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,38,悲伤,普通; 一般; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,39,悲伤,普通; 平常; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,40,悲伤,一般; 平常; 中性; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,41,悲伤,普通; 中性; 一般; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,42,悲伤,中性; 一般; 一般; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,43,悲伤,一般; 平常; 一般; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,44,悲伤,普通; 普通; 一般; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,45,悲伤,平常; 中性; 平常; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,46,悲伤,中性; 中性; 一般; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,47,悲伤,普通; 中性; 一般; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,48,悲伤,平常; 平常; 平常; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,49,悲伤,中性; 平常; 普通; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,sadness,single_word,neutral_centroid,50,悲伤,普通; 一般; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,1,感到厌恶; 感到反感; 感到反感,平常; 一般; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,2,感到反感; 感到反感; 感到反感,平常; 平常; 中性; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,3,感到恶心; 感到反感; 感到反感,一般; 平常; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,4,感到厌恶; 感到厌恶; 感到反感,平常; 平常; 普通; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,5,感到反感; 感到反感; 感到厌恶,中性; 普通; 中性; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,6,感到厌恶; 感到恶心; 感到反感,平常; 普通; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,7,感到厌恶; 感到恶心; 感到恶心,一般; 平常; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,8,感到厌恶; 感到恶心; 感到厌恶,中性; 中性; 普通; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,9,感到厌恶; 感到恶心; 感到厌恶,平常; 一般; 一般; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,10,感到恶心; 感到恶心; 感到恶心,平常; 一般; 平常; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,11,感到厌恶; 感到反感; 感到恶心,中性; 普通; 中性; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,12,感到反感; 感到厌恶; 感到恶心,中性; 普通; 中性; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,13,感到反感; 感到反感; 感到厌恶,一般; 一般; 普通; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,14,感到恶心; 感到反感; 感到厌恶,一般; 一般; 一般; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,15,感到恶心; 感到反感; 感到反感,平常; 平常; 一般; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,16,感到恶心; 感到恶心; 感到厌恶,普通; 一般; 平常; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,17,感到厌恶; 感到反感; 感到恶心,一般; 普通; 平常; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,18,感到反感; 感到反感; 感到反感,平常; 一般; 普通; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,19,感到恶心; 感到反感; 感到恶心,普通; 一般; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,20,感到反感; 感到厌恶; 感到反感,普通; 平常; 普通; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,21,感到厌恶; 感到厌恶; 感到反感,平常; 一般; 平常; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,22,感到厌恶; 感到反感; 感到恶心,一般; 一般; 平常; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,23,感到厌恶; 感到反感; 感到厌恶,普通; 平常; 平常; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,24,感到恶心; 感到反感; 感到恶心,平常; 一般; 普通; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,25,感到厌恶; 感到反感; 感到厌恶,普通; 平常; 一般; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,26,感到反感; 感到恶心; 感到反感,中性; 中性; 一般; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,27,感到厌恶; 感到恶心; 感到恶心,普通; 普通; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,28,感到反感; 感到恶心; 感到反感,中性; 平常; 一般; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,29,感到反感; 感到厌恶; 感到恶心,中性; 平常; 中性; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,30,感到反感; 感到恶心; 感到恶心,平常; 普通; 中性; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,31,感到反感; 感到反感; 感到反感,一般; 一般; 一般; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,32,感到恶心; 感到反感; 感到厌恶,平常; 中性; 平常; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,33,感到恶心; 感到恶心; 感到恶心,平常; 一般; 普通; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,34,感到反感; 感到厌恶; 感到反感,一般; 平常; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,35,感到反感; 感到恶心; 感到恶心,一般; 中性; 中性; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,36,感到反感; 感到厌恶; 感到恶心,中性; 普通; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,37,感到反感; 感到厌恶; 感到厌恶,普通; 平常; 一般; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,38,感到厌恶; 感到反感; 感到反感,普通; 一般; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,39,感到厌恶; 感到反感; 感到厌恶,中性; 一般; 平常; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,40,感到厌恶; 感到厌恶; 感到反感,普通; 普通; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,41,感到厌恶; 感到厌恶; 感到厌恶,一般; 平常; 中性; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,42,感到厌恶; 感到恶心; 感到恶心,中性; 中性; 普通; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,43,感到反感; 感到恶心; 感到厌恶,中性; 普通; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,44,感到反感; 感到恶心; 感到厌恶,中性; 平常; 一般; 普通,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,45,感到反感; 感到厌恶; 感到反感,普通; 一般; 普通; 一般,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,46,感到恶心; 感到厌恶; 感到恶心,普通; 平常; 普通; 中性,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,47,感到恶心; 感到反感; 感到恶心,一般; 平常; 平常; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,48,感到恶心; 感到厌恶; 感到反感,普通; 中性; 普通; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,49,感到恶心; 感到恶心; 感到反感,一般; 普通; 一般; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,50,感到厌恶; 感到恶心; 感到反感,中性; 平常; 普通; 平常,0.9999999403953552,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,1,厌恶,平常; 普通; 中性; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,2,厌恶,普通; 平常; 普通; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,3,厌恶,普通; 中性; 普通; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,4,厌恶,一般; 中性; 普通; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,5,厌恶,平常; 一般; 平常; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,6,厌恶,中性; 平常; 中性; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,7,厌恶,一般; 平常; 平常; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,8,厌恶,普通; 一般; 中性; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,9,厌恶,平常; 平常; 一般; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,10,厌恶,平常; 平常; 平常; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,11,厌恶,普通; 普通; 普通; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,12,厌恶,中性; 一般; 平常; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,13,厌恶,一般; 平常; 一般; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,14,厌恶,一般; 普通; 普通; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,15,厌恶,一般; 一般; 普通; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,16,厌恶,中性; 中性; 普通; 一般,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,17,厌恶,平常; 平常; 一般; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,18,厌恶,平常; 平常; 一般; 平常,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,19,厌恶,普通; 中性; 中性; 中性,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,20,厌恶,一般; 平常; 普通; 普通,0.0,1.0,1.0
mmlw_roberta_large,zh,person,disgust,single_word,neutral_centroid,21,厌恶,中性; 一般; 一般; 中性,0.0,1.0,1.0
